"","Early_stage","Intermediate1_stage","Intermediate2_stage","Intermediate3_stage","Late_stage"
"F40A3.3",6.97275922132152,4.49466314235498,6.12474427071402,6.96673956095078,6.85304208870044
"F40A3.4",3.49104343366284,3.78005522839283,5.29664219687614,5.44902577176674,5.78333759743033
"F40A3.6",3.60053540044655,3.85118329358021,4.38028511612537,6.26100214480882,7.09613713648649
"F40B5.2",5.14540170422917,6.26257586623882,6.3291529725375,4.69690069388262,4.71946522967495
"mage-1",7.95738007315695,7.08718805489813,6.27946178892999,6.20100259616018,5.02066663669251
"fbxb-71",5.17392057025987,4.06844604751103,3.35495617809725,3.23942654684772,3.23942654684772
"drd-2",4.04451392163343,4.29987190888193,6.83247403191228,7.99655272433379,8.88420101487406
"F40G9.9",5.64179341715307,3.65727722834606,3.23942654684772,3.23942654684772,3.23942654684772
"F40H3.1",5.37912104543077,4.41602679135685,4.22086644847759,4.79670651270616,6.79824208763876
"F40H3.2",3.47189186675536,3.7959083223909,3.87940765236375,3.23942654684772,5.30757005429322
"F40H3.3",3.44741350718922,4.2209040759135,5.55936349824863,5.43092699932328,3.85086269362551
"cutl-28",3.36531174572824,5.88259661936931,8.52929039087038,7.29601597523674,3.23942654684772
"F41B4.1",3.53326722863446,3.75326934359727,5.00992935808895,3.23942654684772,7.6539795567164
"nhr-183",3.28966200571405,3.40253419424794,4.90136868335859,5.38002711375618,4.17924662707066
"F41C3.5",4.36859585919886,4.66824892754042,7.64598091703812,8.31826103624464,8.61922581833302
"F41C3.7",3.23942654684772,3.7976274517078,4.48093065979146,4.72319922004432,3.91442321317131
"F41C3.8",3.42297105743634,3.37468538440526,6.10671744396676,5.55318544094844,6.80499610354302
"F41C3.11",3.39355140507889,4.34314792230061,8.64191645045541,6.12095499620505,3.9800525941781
"tbc-18",3.98818545468868,3.80226523746667,5.53765764628143,5.134973562275,3.78007609368799
"F41D9.2",3.73670105974079,4.10565784846803,6.84046242785388,7.87782604225281,5.71597879159314
"smk-1",8.47567923958193,7.737554573226,8.22977126766226,10.4152649249713,10.1919345945081
"F41E6.12",3.77769588875242,3.71368068882055,3.77417830186406,6.23097711550107,4.59134088071521
"atg-18",9.3435597217818,8.58652272788806,8.84446300875537,7.98179446142884,8.29945931784462
"F41F3.3",3.50479713058221,3.93644788905606,4.45778482682014,9.74930797218449,6.86276803091029
"F41G3.1",3.56693729507859,3.53915343356567,4.13235818740775,5.38658427745584,6.53441328651185
"F41G3.3",3.32477738661177,3.35505464362747,4.82582690670701,5.57785419893798,3.23942654684772
"F41G3.6",8.14680613245561,6.10238996155106,5.88158106375995,6.62365007305922,6.54423751628472
"F41G3.10",3.37977779208613,3.23942654684772,3.68972906084404,5.09263202090931,6.79301507302175
"agr-1",3.74654597210121,4.44124069849202,7.71772911171862,6.06466396708314,5.2513026280688
"F41H10.1",3.44307882078134,3.43560760694324,3.85879788774072,4.00466563564958,4.08505251933354
"F41H10.3",7.30493946646756,6.87411310565106,7.38270695498318,8.58784186922362,8.46275478701253
"F41H10.4",6.32084555272039,7.12250006808132,7.28055544589961,7.06859998305645,6.12875432185204
"sand-1",8.11754182825966,7.16742903766024,6.75903028148708,5.81266411401157,6.40289154435073
"F42A6.6",5.29931975791411,6.33287995397866,5.8086447863085,6.17753200223526,4.79300445504293
"F42A9.6",5.16614472295294,4.22092720323716,4.43235183794071,4.37456431782256,6.11556919728502
"F42A9.8",6.22554169157937,5.19894710501621,4.76432893047773,4.58382492339568,5.36980156711602
"abcf-3",6.92795676887844,6.98830343549513,7.6461802642679,10.4416369858145,9.41001896718743
"anmt-2",3.52424534227092,3.99069240177713,5.14757805706636,5.87499704135355,5.07447244987678
"F42A10.5",8.79545799115877,7.85902214028269,7.17836762794791,8.23528146920091,9.15397559852561
"F42A10.6",3.5631802356907,3.70135553878198,3.71929538694974,5.8327374709746,6.69867040269687
"F42A10.7",3.87965769338844,4.36242603534743,4.34068892023327,5.57264403403425,7.5770460538613
"F42C5.9",3.71735933567627,4.43858022884675,8.17976240778348,8.09174138903813,7.02398096042916
"ifo-1",3.77878747760279,5.15111181923538,8.13694929845526,6.67582262702623,8.1766409937262
"ceh-86",7.16036523727049,7.9323796577046,6.64988391899937,4.89028219421805,3.79098502471535
"islo-1",4.08415532360648,5.05486842016296,5.40196423344233,6.12641421358116,5.45152848086968
"F42G9.1",9.4557875889232,8.70264126303174,7.11342755992844,7.74879970311206,7.93072611004885
"F42H10.2",7.04414829417922,7.18942882333899,6.14318166489884,5.79836469640945,4.94151369345005
"F42H10.3",3.98952482951082,5.18716531421334,8.145969513711,8.51462020568635,6.14264363628324
"mig-39",3.51752981567348,3.93539203099385,6.82881854984309,6.79319843744159,5.35979321229632
"F43B10.1",3.76808684406762,6.0901952973974,8.51624668108345,7.26799141040037,6.75003188984253
"tag-343",3.96416819661813,4.17159522974196,6.73021412795737,5.69429505867271,5.40738565739112
"F43C9.2",3.85084053895353,3.83165095522158,4.31430291766903,6.56301719232236,9.13111551971372
"F43C11.9",6.48027868936763,7.19236918109098,6.32366018628227,6.03907132832886,3.57749024468044
"F43E2.1",5.24923562722687,6.02911910270287,6.89083227923457,5.47508545030812,6.54603498883473
"insc-1",3.57938684413058,4.98405134407265,7.41452256748374,6.42024230509946,5.02509400085089
"msra-1",5.17639409628896,5.83381760159487,8.01614326345932,9.05076143031122,8.80704110138251
"mtch-1",8.6554009690806,7.50672627521492,8.01207246428506,7.74897638780896,7.58050788373166
"sptl-2",3.5947816576258,4.69782084583975,6.04218666578151,5.07414076895923,6.02048840880286
"F43H9.4",3.91991188065979,5.40033298728355,6.20963100883457,5.63166946894649,6.58554619535502
"kvs-3",3.50933522505589,3.23942654684772,3.81509945558629,5.08418162602429,5.28703843577222
"F44A2.5",3.73430839639881,4.20471928714449,7.044302074612,7.33170261189594,6.49416004228268
"F44B9.2",3.94173078263331,4.79677647305961,7.66527938735488,8.08794753668923,8.0120077518768
"F44B9.8",8.13741806346838,7.64883387754667,5.7528289945055,5.67325881305423,6.37271324495557
"F44E2.3",6.99696740446055,6.83518796669986,6.37320060825797,6.06485321929565,5.91494164993964
"F44E2.4",3.53190444340048,4.64053092237974,9.23275004820943,6.21353763352383,4.7448328664843
"F44E2.6",6.16101560944832,6.79218078144035,6.410609298993,5.25713628882121,5.41549065320939
"F44E2.7",7.97963483300918,7.2265226155434,6.53476247626224,6.43489171604454,6.5124356866167
"F44E2.8",8.06468665756534,7.34088828333264,6.35178538846842,5.6472699604879,5.16814336387093
"F44E2.9",5.23279220129469,6.63705070866256,6.02829222179509,5.58630718784953,6.10406689607403
"F44E2.10",5.99469823843244,4.06327423153834,4.57392697475806,5.5968239148265,5.65660941220876
"F44E7.2",7.02128575034327,4.85126055733758,5.03825404552237,5.69751997606438,5.59573695156578
"btb-9",3.8135337139768,3.9054518987066,3.23942654684772,3.23942654684772,4.9118048272767
"fbxb-11",5.70105245942562,3.95038143105555,3.23942654684772,3.23942654684772,3.23942654684772
"btb-8",7.46335469315053,3.8280344616383,3.23942654684772,3.23942654684772,3.3953358359502
"btb-6",7.97783188474888,6.43083097540457,3.55022962432798,3.23942654684772,3.23942654684772
"sdz-18",5.37872617310591,3.23942654684772,3.36751906283546,3.23942654684772,3.23942654684772
"btb-7",4.64719450940696,3.71777144060148,3.35769314535134,3.89167695537531,3.77593971894132
"fbxb-48",6.64244954491309,4.7819935947898,3.81092833644801,3.23942654684772,3.23942654684772
"ceh-83",6.31825859489952,5.05586181806549,4.11441072146505,4.32147164911071,3.23942654684772
"F45D11.5",5.96786252120224,5.64616237671229,3.60356070995595,3.23942654684772,3.23942654684772
"fbxc-39",5.04117673681816,4.83613596551499,3.73825926850881,3.23942654684772,3.23942654684772
"fbxb-30",5.46557927179862,3.59996421264772,3.40078206291703,3.23942654684772,3.41728588536818
"F45E1.1",3.63843800231052,5.21398301497418,7.38253908146504,7.75293643758615,6.65453391722677
"sdpn-1",4.70930394315372,6.41883095710616,7.93478456780314,7.28547939107049,5.41276505431732
"tag-80",3.23942654684772,3.57146834692537,5.77504332151768,7.06099141555424,7.16195113264791
"F45E4.5",3.57554637081635,3.23942654684772,5.17215122010275,5.74823349116905,7.47569910758902
"nep-16",3.29583493111254,3.87703801859243,6.07462887754714,5.18734473628451,3.40634209364369
"cima-1",3.48393065862081,4.29588655539514,4.4596852142274,4.97052499333581,3.61819764877327
"F45F2.9",5.2512688953834,6.22156796678015,6.6583922390447,5.86732921563669,5.09185368948479
"F45F2.10",7.06904293573818,5.445235277303,6.27036104022273,6.83374988760887,6.51871472053026
"F45F2.11",8.59915382344789,5.5799767595248,6.04815282290359,7.77054746083178,8.78184997039987
"F46C8.3",5.74353494202479,7.84082818574416,5.16824184078744,6.30084591767282,7.21176110186864
"acs-1",3.9916461812062,4.93187171105068,6.93442103493508,6.33480630800324,6.22339202737601
"F46E10.2",8.16251189671537,9.60729476398681,8.71080281757456,7.34560499634247,3.49406534450634
"hpo-26",3.56705273515552,3.31757536527682,3.23942654684772,4.04907186891649,8.31301401663852
"F46F11.1",5.56402938449867,5.78158472185045,7.02155739615738,8.10135099744682,8.50699932366017
"F46F11.7",4.10997028100913,4.30744342584279,6.54470094455858,5.51398696497037,3.45468495785131
"F46F11.8",7.72780576224132,5.50643892280606,5.7574330700426,6.90656078599571,7.04738449474824
"F46G11.1",3.45171430480192,3.56475514120053,3.66039292203104,4.42259631965954,6.38706293753551
"F46G11.4",3.41447490578194,4.71771169892703,8.29607449853896,7.69534830622663,6.30867481365403
"F46H5.2",7.25294586753375,6.84888169721377,6.07581892604713,5.3350957373066,5.18196381964325
"F46H5.3",9.15247804122593,10.1234213459127,10.6087023917971,9.86062366255553,10.7741001493329
"F46H5.4",6.1417729150476,6.94774828699531,7.04917485621346,5.36652039759218,4.68684215313666
"F46H5.7",4.08936398942823,4.46921920811569,7.3808769665844,7.94486844363599,7.5962710128233
"F47B7.1",5.8387694836495,9.39316103549717,10.6595745999026,8.69298979202349,11.609951244495
"F47B7.2",7.30445555330396,8.01031305975341,7.25402250634221,7.11670452314694,5.08599280705166
"F47B7.7",3.23942654684772,3.5141522952045,4.09537597379407,4.98319299257555,7.41905055495034
"clec-78",3.4822903210352,5.57623987903851,9.32564153842706,5.73672841686414,3.67085535734296
"F47D12.3",3.76032865595062,3.23942654684772,3.75615720586761,5.90190878022169,4.16197419932622
"gadr-3",5.71198667061214,5.60195113205037,4.53609921065748,3.23942654684772,3.23942654684772
"F47D12.6",4.11844378202458,4.37201736096359,5.06572680988355,5.55186397181819,5.10834162522043
"F47D12.9",8.37213675029055,6.00602849796573,7.57215914581205,8.53850103596662,9.08368368794632
"F47F2.1",3.54833167691718,4.8013201416198,4.4066092121714,5.76342733898662,5.05721773851526
"lin-42",4.79901597147074,4.69254125516242,9.16623950366085,8.39909854223479,5.73068126498223
"F47G3.3",6.46336093401004,6.25885125588835,6.07968144925322,4.65923641544102,4.04709511918209
"F48A9.2",3.23942654684772,3.23942654684772,4.03556399764038,5.53321829371585,6.08886644129398
"F48A11.4",7.84558460104195,6.14451579930147,6.27588380035192,6.28973438582773,6.41894732330125
"nlp-37",3.72907500667279,4.01527730422754,4.73812622119115,6.26435778326329,6.67296196244383
"F48B9.8",5.03345588900832,6.03372544389084,6.06232558996187,6.22229605539163,4.95284088624022
"aman-3",3.67330401729583,3.50629721974925,3.36300039184629,4.60120269992871,4.91493113433196
"F48D6.4",4.13777516756935,5.71313086665034,7.81916630083511,7.85608420904514,9.08474156423372
"uggt-1",7.85086075877719,7.96268966600624,8.208961534159,7.55602426327919,6.60433514454742
"F48E3.4",4.10119346141212,4.32144786192399,5.54390809132146,7.54242169611479,8.13755259613307
"F48E3.6",7.1346218014134,8.43216709992539,6.24167714694094,3.23942654684772,3.23942654684772
"F48E3.8",3.58325990198523,4.34228083671001,7.55966411399686,4.3256476304011,4.45114482345041
"F48E3.9",3.31717268757555,3.71212521368493,6.71620561618466,4.66934148862181,3.23942654684772
"F48E8.2",7.45847679169209,5.629535702178,5.73854457318751,6.79462740212243,7.11239764020794
"disl-2",6.44649569789813,5.49892642087908,6.01990346116661,7.8056208180312,8.02204768534633
"F48G7.5",3.23942654684772,3.23942654684772,3.3855497594215,3.23942654684772,6.54530368692215
"nhr-190",4.00322533295973,4.36237997275534,5.66123343987994,4.99227819342413,4.93909226062371
"prp-17",7.34184561399191,6.59456831202909,5.16276599274293,6.06344134427495,6.98431573078279
"F49E7.2",4.76530153492571,6.63156881692699,6.55618440673711,4.43513871086095,4.24513521927215
"nprl-2",6.54149943614507,6.26944388005895,5.06290817739123,4.7867981155829,4.59436217429166
"F49E8.2",7.37892631906944,5.18756392347965,6.01310291967684,5.93533103896833,6.74998133644841
"F49E8.7",6.01745827510542,5.93271622472725,4.39708439737063,3.23942654684772,3.97835005748169
"tbc-16",3.80334153624866,3.66185602024032,4.55039195021078,5.65558243226646,5.19666194094789
"F49E10.2",3.46999334643503,3.93057223650492,6.52834339528506,4.90117881326058,3.67164271238617
"F49E10.4",3.54608210984076,3.32218666618214,4.83719366838036,6.21396365807588,5.61885827490946
"F49F1.5",3.34183146889869,3.42853016187907,4.10774476459913,4.49905102081039,6.8483998628866
"F49H12.3",3.35120781091838,3.85464870460192,5.02686419537964,6.46816567071345,4.8916286314391
"F49H12.5",5.63658279034981,8.65151952329303,10.2033868492345,8.61059865237972,7.37678384434164
"aagr-4",5.643884163869,8.04676974011326,8.32963921161832,5.90889739765761,5.45227638866795
"F52E1.9",4.5853989468429,6.63754004006063,5.5967036982005,5.51145202201694,5.22107385325312
"vha-18",6.76076944025608,4.60638447535145,5.17651918481265,5.57077521687566,6.49929631389004
"lmd-3",7.2289355955306,5.71792647050795,7.3811467162808,6.95102005767558,7.04226340162267
"F52E4.5",4.29385044462607,4.66668468400955,6.33599991597148,5.71662910605907,4.58238148474702
"sec-3",5.87049066945147,6.03910074305035,5.26216248401203,3.66114231866147,4.93137328081886
"ztf-13",6.12390605737214,7.73563840674588,5.96920752128911,4.57489607962072,4.64059711584531
"F52G3.1",7.08845469961177,8.37942871936375,9.23734902254316,8.46464450813354,7.32734270255488
"F52H2.1",5.22807558495638,6.51404485206053,6.85428983933168,6.29733363068086,6.94147671233349
"polh-1",6.40245511186117,5.14305322720591,4.62347243594771,3.56617933841075,4.09037326395536
"F53A9.3",3.29948674205064,3.23942654684772,4.27172598679669,6.9928567089086,3.50636266829592
"F53A10.2",5.38436063117984,5.65371705504079,7.82106222405744,9.39357150747934,8.50836382817073
"swip-10",3.23942654684772,3.62412990638869,6.62381853979529,5.82731196500305,3.23942654684772
"F53B3.3",3.36329722455124,4.50691806224199,6.02749324900429,4.64494891476961,3.74628009246938
"F53B3.5",6.99519054482921,10.0841448375411,10.8306577682664,8.92583894806103,5.54661287957662
"F53B3.6",3.53056772693005,4.09039683513074,4.09620538705449,5.57017220325589,9.1609313464085
"F53C3.3",3.46431082498922,5.55591636417106,6.4003363629334,5.07029744195103,4.62259446703265
"F53C3.4",4.03363350740304,5.40343425219341,6.1023263512473,4.88624453536175,4.77691547630697
"F53C3.6",3.9259039712161,5.47219018940386,6.87599869784083,4.90755556778781,5.4750056744342
"F53C3.7",3.68014662463739,4.96648149881433,3.35641599958936,3.23942654684772,3.23942654684772
"irg-3",3.37794586906584,3.62198442992069,3.4125594047912,4.72616103838098,5.21519238680595
"F53E10.6",6.7349719443126,7.4078284622052,5.80153618119485,5.55292936205884,5.51162495294559
"F53F10.1",3.40569225456425,5.2167777274821,5.87718342836731,4.39932612239703,3.79296876986835
"F53F10.2",6.11204516965487,7.16041473697366,7.51838238477395,6.51555773375619,7.67057729619968
"F53G2.1",5.25240793658123,5.86530582750966,3.84539088215207,3.85240870633926,3.52851203210968
"F53H1.1",7.68389640837745,7.52782032726766,7.23617180030548,4.71748816465766,5.80638903711187
"F53H1.4",8.82854456734483,8.16445113486143,6.45206603809772,6.29869064158914,5.72855988403211
"cct-3",8.79237053293537,7.78520614584435,8.75716930710722,9.91844322593594,10.3466591579769
"hmbx-1",6.91614702969368,4.17106985071474,3.99907861294077,3.71748549965679,4.67975347603948
"cutl-20",4.00653517192757,7.7876451174055,5.43494460019444,5.21178135545293,7.61218881379624
"F54C4.4",5.51279740343965,5.26810555946594,4.99325366292717,4.57978041784614,3.63901951994344
"fbxa-24",3.23942654684772,3.3313166801346,3.9817537640064,4.31397986967987,6.35959830374716
"F54D10.3",4.02344817284264,3.72773382503602,5.38634836172601,5.88248983550985,4.98971223337023
"F54D10.5",6.6855738225308,5.6404658386574,5.1739080236595,5.28143002803546,5.269691503562
"F54D10.7",6.0280935296322,3.98557455406823,3.67887646242522,3.62472641353339,3.69300344942571
"pmt-2",6.69705174136647,8.44089563569435,6.71544269299267,9.80366328451316,10.0197926846209
"sumv-2",7.27428841487861,6.7082298756469,6.40705409132822,5.89959594861074,5.26959678959618
"rog-1",6.59300412684906,4.35646956681897,6.29872885050039,6.35683625968412,6.13632629585084
"F54E2.1",3.99175569261471,3.94292913349994,4.38862040351071,5.46735655674226,7.50104299626429
"F54E2.2",3.29320721425162,3.94604972796836,8.28845328832583,5.05984989246396,3.23942654684772
"sdz-21",6.42521190255305,5.56168884162185,3.63200445990755,3.23942654684772,3.23942654684772
"F54E7.9",7.04743697751042,7.64047441431366,4.84137451774369,6.48637594255525,6.09757586894685
"ztf-1",6.20346198883869,4.70561153636194,4.64157383468114,5.09924895736343,5.79638198106585
"F54G2.1",4.44606364091219,3.7845043126428,4.31149536296369,5.16321107990391,6.31025080005575
"F54H12.5",5.79159436431906,4.22395812714624,3.75766780547865,3.23942654684772,3.67257084879637
"eef-1B.1",10.2846265288297,9.11696712308678,9.12050390981427,9.38451591165493,10.2519383626956
"F55A3.3",9.04773973409482,7.60890463853446,7.30391827665352,7.00239248802357,7.34364504049759
"sec-22",6.64271597509909,7.58878976437852,6.89812517661469,5.22864280662,4.93594603095337
"nlf-1",4.03448563177652,4.88902909679936,6.32509621927791,7.46637027843301,6.45881957703535
"F55A4.3",3.57835805119686,3.87503660584584,4.42914242889915,5.9183532851935,5.18240001612869
"wago-2",4.11325042896726,3.93597779254437,4.54233650909734,5.48932999243746,4.75603496152381
"F55A12.2",4.50152550507425,5.11645200463292,4.78991804814166,4.73140365522119,7.11709278106965
"rfip-1",3.31396195159079,3.51703525816159,4.34481456718461,5.26147880490061,4.41876676485439
"aman-1",3.61677465681416,5.82304430652618,6.07241564729168,4.69663082161077,4.40220619313234
"glit-1",6.4014582093806,7.6382299632244,5.68248552738555,4.56983195570127,3.84868867916904
"acc-3",3.64411485869628,4.08336214694629,3.23942654684772,4.89748342810558,4.97821343878291
"drd-5",3.47307078337949,3.47565511758985,4.67475341782894,6.5637335371124,6.01615059860633
"cir-1",8.45569959938257,8.18492211886923,6.84217316826386,5.86846299944626,6.42592749285475
"wdr-12",6.77318853872569,7.7473403876217,6.09422530394049,5.51575295080335,5.96731530639197
"mff-2",7.5453493406135,6.25413110850787,5.53973697346585,5.23579784388457,5.73470738972217
"F55F8.9",8.03587955018554,7.02734965647767,5.92526788669009,5.07352268764859,5.52453880737937
"F55G1.1",3.58434847507634,3.43355650326137,5.54718708076378,5.99275677923127,3.23942654684772
"rod-1",5.85681653966983,4.58565174501083,3.8056604377833,3.46890960062934,3.81737009642182
"F56A4.2",3.74873764510704,4.04096597873222,7.51836919503669,11.1624303819475,13.331780691497
"F56A4.3",3.8879934875142,4.87930143459907,6.99223133058267,7.53512723391712,6.9832148136438
"eme-1",7.2626404708243,5.65767327079293,5.21168211105359,4.15897197203704,5.1075591617086
"F56A11.5",6.29427416910601,5.83985467371558,5.57606915979499,5.2730457983011,5.3255580128415
"F56B3.2",4.5118477018195,5.11309411526939,7.56557617219756,5.34243025130554,3.74836662851105
"ugt-52",4.3026072154894,5.32650403344466,6.05249787088547,5.06657529778143,3.95858757922005
"mrpl-2",5.39707976296387,5.9157872019729,5.80315732199581,6.48828783326358,5.00528049191903
"F56C9.3",7.00444863394786,5.15350889933248,5.47856554433324,6.20735659165341,6.74028903718037
"acbp-4",5.6375567810115,4.36383962652559,4.88759065616093,5.46162161597843,6.24275610401365
"F56C9.6",6.92211765649397,4.91745245220298,4.77126125165164,3.72349122616162,4.95317166400577
"F56C9.7",4.04826785867069,4.44691769273999,7.38353921325061,9.1260232263734,9.27407130450866
"F56C9.8",4.29689450079415,5.40281686757153,8.44022308196549,10.2762418339499,7.71386547736548
"F56C9.10",7.95286265204689,7.04225034034215,6.86058498918361,6.87867201266123,7.91324520031732
"F56C11.5",6.62455307850384,6.83185418913717,7.53557289674179,6.49571708843846,5.63952226878388
"mrps-16",6.14946824818685,6.26680749061376,5.47502414156341,4.15670386733771,4.2902116317905
"F56D2.3",3.82218051232344,5.47214058216613,7.02266028036614,6.74155687100713,3.72398490935554
"F56D3.1",3.3118230624232,4.46655267620751,5.8510839599321,10.9090443482526,5.25957595253272
"clec-67",3.64522698419405,3.36202163321671,3.52154753619901,4.17192236222165,6.5812905315614
"daam-1",3.63617224380255,4.15614642389236,5.52160394135063,5.11741563068253,4.35600443652804
"F56F10.1",3.88122738598168,3.59801501121417,5.40114932784398,6.37291622705913,7.40709002969043
"F56F10.2",3.23942654684772,3.3871066414169,4.93933125498648,6.78375489639228,6.00824597381795
"cdo-1",4.36102717214339,4.69498983479176,4.28973539833138,6.38126814637325,6.9796825039923
"lgl-1",5.65484255778844,6.86016131928687,6.78810215547451,5.93911488463132,4.23262999441692
"F56F11.4",7.75216994173639,4.56918605347676,3.90528515844336,4.8956830727882,5.36883087442619
"ccpp-1",6.28237022432093,5.49685471383588,6.6684499177015,7.82762002231326,7.56474667742817
"F57B9.1",5.36591489093959,7.19171597529722,8.10847122368538,6.92136063220545,6.62352259081777
"flap-1",6.09023301646339,7.08235115144756,6.94542540541435,5.53731025892005,5.51455290226084
"ipgm-1",5.56359249169744,4.86120527088143,6.22738383339593,7.31629712231992,8.57907119417687
"F57B10.4",7.10901676552512,4.7334535194245,4.93929656622374,6.57008356731382,7.16911318516804
"F57B10.5",7.40297088985796,8.6112580832918,8.01774608430675,6.66963535534343,5.91416401539696
"xpg-1",6.38881974617772,5.1644183601214,5.1123513729638,5.23610053617322,3.61671415784507
"F57B10.14",8.26732389691019,8.36122732410988,9.1130989437892,9.15450699086729,9.58067627928754
"clec-90",5.08966255124231,4.71791776459281,6.28234640023886,7.07872479542938,6.66836174546842
"F57C9.6",4.07981857770443,3.77311643830717,3.73882390078275,6.07587445710108,4.65419041621444
"F57C12.2",3.29259840143352,4.06432263131087,5.7999188430566,4.71604261310653,4.21332953667696
"F57F4.4",5.07330524037308,4.89755800105364,8.12709797070202,9.62962433226403,10.0509261119838
"abts-3",3.48913560562526,3.69539705414781,5.22431737559388,6.33938027996962,6.08082223076732
"frpr-10",5.57404868077586,3.97843957671709,4.25138305425739,4.56393274783999,3.986097987769
"F58A6.1",3.40600454556855,5.49545349005643,5.70714911274251,5.68961739278949,4.71211927186659
"exc-6",4.02258513771476,3.99939879667212,6.72159054384875,6.53353186374957,4.59172880375254
"fbxb-25",6.31547846469369,3.83385422776884,3.23942654684772,3.23942654684772,3.52715925883973
"fbxb-26",6.1606479136967,4.32960600997685,3.23942654684772,3.23942654684772,3.23942654684772
"fbxb-18",6.38456025337862,4.8723334052419,4.27549723175892,3.23942654684772,3.23942654684772
"fbxc-21",5.62056711600912,3.51062818821458,3.23942654684772,3.23942654684772,3.23942654684772
"fbxc-26",6.30876712523201,3.88791375238701,3.23942654684772,3.23942654684772,3.23942654684772
"fbxb-47",5.72586467372147,3.67647798975658,3.23942654684772,3.23942654684772,3.23942654684772
"F58F9.3",3.23942654684772,3.45697402002114,5.72578375533165,3.23942654684772,4.88512438951874
"F58F9.7",4.52820303791319,6.12873988552461,5.78524595443397,6.133619515601,5.46366261121494
"F58F12.1",8.82968643288925,8.65393217027257,8.67535946684279,9.55145403496376,10.0638524539322
"myo-5",3.29479267266861,3.66337411794508,4.16353515690329,8.06993999151844,10.6096084459217
"cpd-1",5.52153378869029,5.92081186885887,7.35516211246779,5.95886830740773,5.0123875074652
"pup-3",5.3442808719183,4.07518967297937,3.97117243252328,3.23942654684772,3.23942654684772
"F59A6.5",7.22590655558241,7.34049660937376,5.79109407810282,5.54466122705312,4.98235601399528
"F59A7.2",3.48026974845701,3.58703333470095,3.23942654684772,4.88557381412969,7.77302149644217
"F59B1.2",3.91975921110104,3.84641631011304,4.74992907217217,7.574879566828,9.03302362893652
"F59C12.3",6.32860503709712,7.97503709921171,6.89855922960121,5.79568461105847,5.31066397243109
"chpf-2",3.4215952769867,3.59364160974692,6.07226340565217,4.45126540046079,3.98166878019469
"nhr-194",3.58814551309288,4.68217559895596,5.01533569575145,4.45641696694546,3.3702196922652
"nhr-143",3.50930509735224,4.43723862777016,6.47019753494749,6.73707009671228,6.51958904888779
"F59E12.1",7.80999237420423,7.01164396594753,4.8616847729162,5.17858609819306,4.87122043636376
"npl-4.1",6.77387059907191,6.27395393494305,5.13275203999068,4.7729163911965,4.67046897882633
"F59E12.9",8.15940059355756,7.32548289214706,7.10477540407014,6.96872082860234,6.40328784122202
"cgt-3",7.73611443472574,6.49178192902147,6.51873186567833,6.95265185784172,6.25662028256075
"F59G1.4",3.29837016298092,3.50539411499941,5.90724598708128,5.67228706273497,5.93340871824503
"bath-5",5.78260100737558,4.28142132261668,4.02879373146188,3.65951753951516,4.82150849681778
"H03E18.1",3.49433374711545,3.91351748603291,6.11278839484379,7.38571438216296,4.98516177311956
"H04M03.3",6.30771193815686,3.76530352141234,4.44334469319171,4.22967740643601,3.78802252999828
"glf-1",3.45199881319189,3.78138360688939,7.7111280718457,8.68359151157115,4.50019571812655
"H05C05.2",7.63029294411143,8.52041332049457,9.21258381063616,11.2162576358571,10.3904435095654
"H05L03.3",3.97504089841342,4.06066216358423,5.25414037370976,7.90533300413972,9.35961661199681
"eif-1.A",10.2594149461914,9.77720402834881,9.54197858490093,12.0459912834722,12.3157045844052
"ubxn-6",7.13649324744294,5.53479051471638,5.85594146439804,5.58276009732765,5.92066036482265
"tat-2",3.32635602378142,3.59886957822615,4.10757585341991,5.61077765047337,6.61336723601993
"H06I04.6",4.24282100761299,5.12559017720576,6.39886859859575,5.60825292718419,6.1914199357399
"H10E21.1",3.85252548106408,5.79903120336459,4.52379352487671,4.12698764173199,4.83992957969089
"H11E01.3",4.54769299545455,5.34155569029157,8.31194380601987,7.60761335040487,6.71350862501208
"H11L12.1",4.12266780314444,3.54616231686371,3.7636607439796,4.57547602760727,6.12463525180164
"H14A12.3",6.10487067032221,5.29653062771591,6.38652048821626,7.33215260347864,6.69020581392534
"H14E04.1",3.86382410566718,3.89957791137246,7.99077879280658,5.01280989039585,3.7379131608259
"H14E04.2",7.48553243345114,6.33927595369144,6.29719874301675,6.35033040523991,6.34682533078111
"H14E04.3",3.48380406413823,3.23942654684772,3.36024482162418,3.23942654684772,5.30942766022259
"ttr-47",3.86073115204098,4.64105289527303,6.1042388038637,6.38913679122581,6.63364766118371
"H14N18.4",3.95466438631016,4.06143681273837,4.5387430700121,6.22291823923712,8.91344687631631
"kcc-2",4.16121256915114,4.98427271122337,6.47828157879928,6.98984163130546,6.74418185209221
"fgt-1",5.909035716333,8.26493962066452,9.15611110691885,7.41600078939376,6.55711051886613
"H19M22.3",4.36881028145881,4.43168826635072,6.33854538852815,4.57084359878348,4.18268517808451
"H20E11.1",3.52275087823204,3.31134006637876,3.23942654684772,4.492353442915,6.52691964744237
"H20J04.4",5.50833936913282,6.18758774564776,5.93149160643217,4.79213147013154,5.75440313466536
"pfd-2",8.23212614760842,8.65353914318439,7.80797108368921,7.0926447780432,7.48504575153491
"H20J04.6",6.42954790047374,6.96015606415477,5.64222919899867,4.27147896119131,5.31656133919601
